,key,kernel,graph,threads,sockets,nodes,edges,degree,instructions,cycles,L1-dcache-loads,L1-dcache-stores,l2-trans.demand-data-rd,l2-trans.rfo,l2-trans.l1d-wb,l2-trans.l2-wb,offcore-response.demand-data-rd.llc-hit.any-response,offcore-response.demand-data-rd.llc-miss.local-dram,offcore-response.demand-data-rd.llc-miss.remote-dram,cores,l1d-read-accesses,l1d-write-accesses,l2-read-accesses,l2-write-accesses,l3-read-accesses,l3-write-accesses,ldram-read-accesses,rdram-read-accesses,l1d-read-accesses-per1kinstr,l1d-write-accesses-per1kinstr,l2-read-accesses-per1kinstr,l2-write-accesses-per1kinstr,l3-read-accesses-per1kinstr,l3-write-accesses-per1kinstr,ldram-read-accesses-per1kinstr,rdram-read-accesses-per1kinstr,l1d-read-miss-rate,l1d-write-miss-rate,l2-read-miss-rate,l2-write-miss-rate,l3-read-miss-rate,l1d-read-bw,l1d-write-bw,l2-read-bw,l2-write-bw,l3-read-bw,l3-write-bw,ldram-read-bw,rdram-read-bw,ipc,avg-exec-time,energy-pkg,energy-cores,energy-uncore,pct-energy-cores,pct-energy-uncore,power-pkg,power-cores,power-uncore,millionTEPS/W
768,cc-kron-g20-k16-t1-1s-1tpc-nh,cc,kron-g20-k16,1.0,1.0,1048575.0,15699687.0,14.0,238049977.6,517848282.8,79586368.9,47050182.3,6580423.9,2454006.5,2983244.7,689634.6,2262720.3,1682948.1,1060.0,1.0,79586368.9,47050182.3,9034430.4,2983244.7,3946728.4,689634.6,1682948.1,1060.0,334.32647301570876,197.6491687095765,37.952191572402995,12.532101551935517,16.579687818109342,2.8970162972475024,7.069701157972804,0.004451997143674441,11.351825324673557,6.340564339441432,43.68576770148019,23.116778399969387,42.66950223392034,14.860964699126043,8.785486725096884,3.3738493847017734,1.1140535412241035,1.4738024774467184,0.25753417870080125,0.6285001700571875,0.0003959630204681165,0.45975042599636745,0.17142592066,11.107,6.709999999999999,4.396999999999999,60.17109429107567,39.828905708924324,64.80337770497285,39.17656876534436,25.62680893962848,1.4211733778200675
780,cc-kron-g20-k16-t2-1s-2tpc-fh,cc,kron-g20-k16,2.0,1.0,1048575.0,15699687.0,14.0,409814779.6,785046880.9,127178888.1,67372729.6,8818370.0,3352583.7,4174980.5,1358369.3,3350545.4,1792035.4,25963.2,1.0,127178888.1,67372729.6,12170953.7,4174980.5,5168544.0,1358369.3,1792035.4,25963.2,310.47472775286207,164.4829399474572,29.79489610918489,10.22815723233849,12.640277466939633,3.340314550006761,4.378339966832418,0.06417285777035504,9.593534214070868,6.217108987883672,42.6030272329814,32.237017276182684,35.167459594848395,30.093416407495745,15.941307529816523,5.753201724070408,1.97279226332126,2.4423500493082426,0.6411299237677351,0.8466666551281813,0.012275549693033528,0.5232921849702284,0.13547863306000002,8.763,5.361000000000001,3.402,61.19086041435245,38.80913958564755,64.7572872677211,39.63673518032208,25.120552087399023,1.7929478982272467
1152,pr-kron-g20-k16-t1-1s-1tpc-nh,pr,kron-g20-k16,1.0,1.0,1048575.0,15699687.0,14.0,1621603850.0,3433424219.8,609356355.2,64444224.5,294913869.7,3031406.5,4334578.2,1483750.3,205939841.6,17124786.4,2233.2,1.0,609356355.2,64444224.5,297945276.2,4334578.2,223066861.2,1483750.3,17124786.4,2233.2,375.7751465990905,39.74024073866258,183.73615674878377,2.6729134223337967,137.55889700888673,0.9149022281197665,10.56043899850986,0.001376732825871352,48.8952456366632,6.725616153664373,74.86827122176658,34.220307262901244,7.678702941650686,17.96107332067397,1.8995491552210875,17.56418025000475,0.2555275951304445,13.150211006162001,0.08746829199958656,1.0094612508919634,0.0001315296016275805,0.47230397056275847,1.08599261786,75.35,48.06400000000001,27.286,63.76541649652459,36.23458350347543,69.37741671289564,44.27695331590704,25.10046339698858,0.20908439254131567
1164,pr-kron-g20-k16-t2-1s-2tpc-fh,pr,kron-g20-k16,2.0,1.0,1048575.0,15699687.0,14.0,2863683388.9,5309139954.3,964150423.8,204279188.1,306621097.6,10086428.9,12203272.9,5473708.9,211118040.1,17876251.0,288816.1,1.0,964150423.8,204279188.1,316707526.5,12203272.9,229283107.2,5473708.9,17876251.0,288816.1,336.73963107054533,71.32380432028961,110.60921381032088,4.261014041070692,80.08023414970857,1.9111670337270965,6.243324350249102,0.10090852866090741,32.85962251509575,5.976060497580635,72.39763817993816,44.85451145857414,7.922534733989336,49.52490760287561,10.465607597858291,32.51295761874018,1.2518843268124702,23.545029268662862,0.5618179620766337,1.834899052503438,0.029244380568606988,0.5501598507532898,0.63003539068,45.52299999999999,29.933999999999997,15.589000000000004,65.77181797256722,34.22818202743277,72.87493903235841,47.93558033657492,24.939358695783493,0.34535114363738645
1536,sssp-kron-g20-k16-t1-1s-1tpc-nh,sssp,kron-g20-k16,1.0,1.0,1048575.0,15699687.0,14.0,861244526.5,1565706620.0,345857479.9,119428569.0,54390122.6,6430834.6,9705645.5,3466371.4,32837498.7,7029560.9,2400.2,1.0,345857479.9,119428569.0,60820957.2,9705645.5,39869459.8,3466371.4,7029560.9,2400.2,402.10078815877245,138.56762200568764,70.88016314439456,11.311252499910935,46.450397536678096,4.040946251513054,8.190508628011468,0.0028046751837709155,17.6111343360914,8.171835593629856,65.55409299843295,35.71536927433053,17.63960791288617,8.018819075290702,2.765033067647724,2.824948733229743,0.4508189845200966,1.8513449786214342,0.1610249924878199,0.32656186125396436,0.00011155099726911149,0.5497737603640793,1.3819226689200002,80.84100000000001,43.954,36.887,54.17369650494599,45.82630349505401,58.698348118368145,31.901163323067642,26.797184795300506,0.19501002822572275
1548,sssp-kron-g20-k16-t2-1s-2tpc-fh,sssp,kron-g20-k16,2.0,1.0,1048575.0,15699687.0,14.0,1860856879.7,2960784015.5,627063370.1,234492236.8,63889400.7,11827753.3,16280472.2,7117369.5,38842978.5,8125879.9,195061.6,1.0,627063370.1,234492236.8,75717154.0,16280472.2,47163920.0,7117369.5,8125879.9,195061.6,336.9920383007052,126.07905503128272,40.70947330532383,8.752239167040221,25.359883510134868,3.8262328062220887,4.369079731370076,0.10453319516278688,12.081528611393775,6.943033945888781,62.292500196762674,43.71124973897397,17.642826084231892,15.762698268668606,5.893749193594541,3.8064001802992125,0.8184502416221007,2.3710039046170373,0.3578338663096596,0.40840967737246936,0.009800568178783393,0.6294313692917046,1.27352918262,72.005,38.571000000000005,33.434,53.49979275053609,46.50020724946391,56.538462039468904,30.280164929523835,26.258297109945072,0.21834480900873565
1920,tc-kron-g20-k16-t1-1s-1tpc-nh,tc,kron-g20-k16,1.0,1.0,1048575.0,15699687.0,14.0,62307737299.7,53023523424.8,6460079575.7,398561113.6,415352339.0,8427000.5,14186531.1,6233988.5,138927916.2,55433387.5,9358.7,1.0,6460079575.7,398561113.6,423779339.5,14186531.1,194370662.4,6233988.5,55433387.5,9358.7,103.68021247294867,6.396654372060456,6.801391516609369,0.2276848932929779,3.1195263893824565,0.10005164735308267,0.8896704671512644,0.00015019807961668132,6.559970387414635,3.559439598788426,45.86616850197358,43.9435572915255,28.52326176963386,14.040571577527833,0.8662383796446385,1.8421243956333977,0.061665851371203825,0.8449038223016381,0.027105389264326252,0.2409563429048601,4.07208422593834e-05,1.1751197888580225,14.731723194,1062.784,664.0139999999999,398.77000000000004,62.430017003181774,37.56998299681821,72.19074097417356,45.150919596475624,27.039821377697915,0.014783535495579678
1932,tc-kron-g20-k16-t2-1s-2tpc-fh,tc,kron-g20-k16,2.0,1.0,1048575.0,15699687.0,14.0,72700619564.1,63415423723.9,10289182462.7,1498954216.7,437078443.5,14053470.2,25351102.4,13596959.5,157551055.9,57607129.2,330825.2,1.0,10289182462.7,1498954216.7,451131913.7,25351102.4,215489010.3,13596959.5,57607129.2,330825.2,141.52563260225833,20.61665429689827,6.205442130003109,0.34872398575031466,2.9640729988416714,0.18703446666871026,0.7923944898039579,0.0045505179757942184,4.384838446132603,1.6922982506925237,47.76677482975957,53.635474290402065,26.88691304978077,42.654908700045745,6.2138038277293,3.7404907979655975,0.2102505816418066,1.7866122922942602,0.11280964897392642,0.4776345073516387,0.002743024094237528,1.1466601548055189,7.722477025080001,575.588,361.70599999999996,213.882,62.87456668680456,37.12543331319543,74.45009564602583,46.79255605845168,27.657539587574167,0.027423449545182638
128,bc-kron-g22-k4-t1-1s-1tpc-nh,bc,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,1313655700.8,4169633621.2,368233060.1,101170527.9,99040157.4,12496859.4,16854379.5,11995939.5,48299491.1,23083330.6,3797.3,1.0,368233060.1,101170527.9,111537016.8,16854379.5,71386619.0,11995939.5,23083330.6,3797.3,280.32623094013906,76.96627649410297,84.9556276158588,12.838186441581161,54.369482560645864,9.136664595917221,17.577850620771606,0.0028906082564690416,30.30455268645803,16.70095349140273,64.00418441856897,71.17433766867217,32.34720406272196,8.175938784274479,2.244897631125348,4.955273343249948,0.7487683074052967,3.17123221276772,0.5329666542281875,1.0251998190970744,0.00016906381872589015,0.3154549120835622,1.44377542708,116.96400000000001,78.68199999999999,38.282000000000004,66.80054200692629,33.19945799307371,80.81592561523723,54.38425647052571,26.43166914471152,0.14559319190745904
140,bc-kron-g22-k4-t2-1s-2tpc-fh,bc,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,5598425945.3,8400430922.7,1906601725.9,545924222.0,106443102.7,16759933.4,21624418.1,14696151.4,52126723.1,23881055.4,148765.5,1.0,1906601725.9,545924222.0,123203036.1,21624418.1,76156544.0,14696151.4,23881055.4,148765.5,339.2013314614395,97.17194040070902,22.916065697545374,4.031949671329242,14.131110800191681,2.737395844883629,4.402109928461547,0.027913592454260942,6.789830237632684,4.167500255165407,61.826836431082654,67.96839168193776,31.542187844896876,65.56757842605516,18.77303179133271,8.428343630500814,1.477987539759495,5.214687305054099,1.0047548477792347,1.6345254997482912,0.010256622439656254,0.6606535484233911,0.94292034036,52.940999999999995,33.052,19.889000000000003,62.45546541897367,37.54453458102633,56.55634705296603,35.31422813050822,21.242118922457827,0.3122816928587367
512,bfs-kron-g22-k4-t1-1s-1tpc-nh,bfs,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,521124135.0,795047396.2,156088012.0,72982356.9,16670321.3,3669249.1,4570067.8,1161314.8,6176557.1,3413066.6,2372.9,1.0,156088012.0,72982356.9,20339570.4,4570067.8,9591996.6,1161314.8,3413066.6,2372.9,299.5218012567798,140.0481941547182,39.03038980051657,8.76965751249238,18.406234319885463,2.2284773314806667,6.54953697292885,0.004552730001190953,13.030883351185196,6.261885775994925,47.16126830456154,25.411431773807227,35.61264786231245,19.254794095457562,9.003050321933207,5.017869807804021,1.1275146337290813,2.3664721120198826,0.28652890400062814,0.8420759435215419,0.0005858031507952353,0.6554969430769066,0.25948507708,18.796999999999997,12.052000000000001,6.745,63.81423385506582,36.185766144934185,72.48334741601816,46.511913079276844,25.9714343367413,0.8830515140764044
524,bfs-kron-g22-k4-t2-1s-2tpc-fh,bfs,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,1068270930.9,1771159279.1,313831926.1,134736723.1,20878302.3,6448868.8,7770351.9,2973862.7,8426825.8,3924314.5,55033.5,1.0,313831926.1,134736723.1,27327171.1,7770351.9,12406173.8,2973862.7,3924314.5,55033.5,293.3220173226507,126.26319999427669,25.90356519955443,7.356178554544572,11.809104189324056,2.8136364001767658,3.7503808277677457,0.05231551289657767,8.841471614209578,5.823092145088273,45.544489987908996,38.18331304407659,32.04833848063791,53.71667944868263,23.05828987996376,9.353156949660647,2.658433953802707,4.245618492396343,1.0177735765933682,1.3443607963199833,0.018813264737668957,0.6221368302135842,0.18719211944,13.125,8.154,4.970999999999999,62.15448036372205,37.845519636277935,70.16245949298353,43.588891871177324,26.5735676218062,1.2608151494891011
896,cc-kron-g22-k4-t1-1s-1tpc-nh,cc,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,621860123.6,1181723349.7,181860316.1,69036353.8,16550148.4,3612450.2,5064332.6,1682450.6,5692250.4,3978415.2,1206.6,1.0,181860316.1,69036353.8,20162598.6,5064332.6,9671872.2,1682450.6,3978415.2,1206.6,292.44572402984807,111.01603133109097,32.42315480102778,8.143860106700684,15.553158337406353,2.7055083754969504,6.397632080588817,0.0019403570895516428,11.086890109153039,7.335751892896288,47.96966220146679,33.22155730682948,41.14666178342284,15.275567758789638,5.7988030390218155,3.387217785340366,0.8507733875045913,1.624847562370249,0.28263221017593043,0.6683561053673435,0.00020264612532332058,0.5262442719770509,0.38103115788,28.584000000000003,19.136000000000003,9.447999999999999,66.7527495427511,33.2472504572489,75.05115564020461,50.273353565620106,24.777802074584496,0.5792964822527042
908,cc-kron-g22-k4-t2-1s-2tpc-fh,cc,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,1396995531.9,2245705595.6,415683575.3,153393885.6,21850971.2,6824358.9,8631813.6,3646508.9,8168304.9,4479292.3,159347.4,1.0,415683575.3,153393885.6,28675330.1,8631813.6,12806944.6,3646508.9,4479292.3,159347.4,297.0129290162818,109.98160519982245,20.87737177333754,6.2883183818989,9.315284381459536,2.653965149272194,3.247525502455479,0.11691724066397893,7.04181344908775,5.710352816996767,44.687270579223366,42.2319609843047,36.1870875087211,54.5247196751515,20.115738318816263,7.525986727333229,2.2655788256329257,3.3568768867612606,0.9573870637704154,1.1728338282029314,0.04198301823317789,0.62453081132345,0.24419138445999997,16.849,10.457,6.392000000000001,62.09568984664425,37.90431015335576,69.00976121526892,42.843900237604764,26.165860977664146,0.9805869671780375
1280,pr-kron-g22-k4-t1-1s-1tpc-nh,pr,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,2761372382.6,8402531932.8,918365218.6,149269998.5,478524201.8,6084523.2,10004766.9,5130880.0,257108842.9,45752903.8,7254.6,1.0,918365218.6,149269998.5,484608725.0,10004766.9,302869001.3,5130880.0,45752903.8,7254.6,332.5758313541079,54.056191916792145,175.49606374886184,3.6231266581114054,109.68846605527226,1.858093458027141,16.568458342380637,0.002626919626141216,52.76872034542546,6.702620930145072,62.49865206749104,51.284435503975395,15.164966639544357,11.492644037283997,1.8679363830011737,12.129192910810787,0.2504059744994732,7.584549683811782,0.1284178955244558,1.1445559007670187,0.00018160302147008948,0.32870902568732385,2.55829563072,208.885,141.555,67.33000000000001,67.70891333714573,32.29108666285426,81.64256648107394,55.355862438222154,26.286704042851795,0.0792674989096043
1292,pr-kron-g22-k4-t2-1s-2tpc-fh,pr,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,9813736145.6,16386501355.1,3309894738.7,884441857.2,500269660.9,15752490.0,20244432.8,9869644.5,275779488.1,45708000.7,340229.0,1.0,3309894738.7,884441857.2,516022150.9,20244432.8,321827717.8,9869644.5,45708000.7,340229.0,337.3739517190294,90.09376348654126,52.6579271575287,2.0654616211836805,32.83822904117974,1.007169886634183,4.6650004607668425,0.03466928411525186,15.605167449092296,2.293396987796461,62.3669914646477,48.75664242144269,14.310027030046694,76.64094512054405,20.466074407992352,23.912525160028913,0.9379861290521117,14.911807127494464,0.4573095351304889,2.11728332827615,0.01573351752870123,0.608036514368038,1.38457859314,106.20800000000001,69.191,37.016999999999996,65.15027991137751,34.849720088622476,76.88444618080891,50.087411579905485,26.79703460090342,0.15542899128026302
1664,sssp-kron-g22-k4-t1-1s-1tpc-nh,sssp,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,1088385515.3,2916116164.9,417691582.5,158100515.3,84831592.1,9474516.2,15660743.5,6202614.4,39365356.9,17612958.4,5249.9,1.0,417691582.5,158100515.3,94306108.3,15660743.5,56983565.2,6202614.4,17612958.4,5249.9,383.77165669115044,145.26167733343885,86.64778441138333,14.388976854413073,52.35589715830563,5.69889415069113,16.18291121431252,0.004824192287479522,22.57796612462882,9.90556122015644,60.42388715011036,39.60548030203291,30.920398491382002,6.784438286025518,2.56794060813978,3.063552528487036,0.508744239117094,1.8512618546417783,0.2015000444496285,0.57215477882788,0.00017044662318084247,0.37325169274175307,1.9706820306000001,138.127,85.111,53.016,61.35264926253541,38.647350737464585,70.04940928950228,43.15054652975165,26.898862759750614,0.12017863820589955
1676,sssp-kron-g22-k4-t2-1s-2tpc-fh,sssp,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,6857157560.2,8576463004.9,2472494837.6,762044432.1,97909640.0,17490484.8,24849423.9,10918690.8,47306557.6,18979048.6,299241.5,1.0,2472494837.6,762044432.1,115400124.8,24849423.9,66584847.7,10918690.8,18979048.6,299241.5,360.6431604768803,111.16425205590708,16.9055603778061,3.6407256329229325,9.752531024419229,1.5996880746037123,2.776801869300501,0.04425661369556008,4.6870035176605755,3.274012135224144,57.7142743304898,43.93312893055102,28.939695366427394,47.44905859006576,14.624776786343437,4.426710341363866,0.9530702485250776,2.554342422162864,0.4187776630212043,0.7277145850608153,0.011395818909199211,0.7990173100278793,1.66886666336,91.50500000000001,48.36899999999999,43.136,52.84248890503712,47.157511094962885,54.85528786552891,28.99765857433159,25.857629291197316,0.18034627546074902
2048,tc-kron-g22-k4-t1-1s-1tpc-nh,tc,kron-g22-k4,1.0,1.0,4194303.0,16493941.0,3.0,110000000000.0,70985880596.0,13139482362.8,66706604.4,617976006.6,3426943.5,4204277.5,1011968.6,117097278.6,65284108.5,7040.6,1.0,13139482362.8,66706604.4,621402950.1,4204277.5,182388427.7,1011968.6,65284108.5,7040.6,119.44983966181819,0.6064236763636364,5.649117728181818,0.03822070454545455,1.6580766154545454,0.009199714545454546,0.5934918954545454,6.400545454545455e-05,4.729280443858762,6.3031322385229736,29.351278867075404,24.067371763184706,35.78634089409249,21.41783862152841,0.10872858059457506,2.025816387933718,0.013706590343328088,0.5946264769066217,0.0032994315421674566,0.21279666941938893,2.294146247301398e-05,1.5496320186824286,19.6376927506,1372.0240000000001,843.994,528.03,61.506111554429296,38.493888445570704,69.87803353021681,43.001247995440345,26.876785534776467,0.012027622594149408
2060,tc-kron-g22-k4-t2-1s-2tpc-fh,tc,kron-g22-k4,2.0,1.0,4194303.0,16493941.0,3.0,120200000000.0,80289347244.7,16862520851.8,1130329121.2,642209769.0,7703695.1,14860994.2,8818449.3,136761175.4,66793026.1,285793.9,1.0,16862520851.8,1130329121.2,649913464.1,14860994.2,203839995.4,8818449.3,66793026.1,285793.9,140.28739379446282,9.403658753526171,5.406980955385675,0.12363499331955922,1.6958606454752065,0.07336239057162533,0.5556824057713499,0.0023776248002754822,3.8542470466802805,1.315161992207854,31.364205101491013,59.32430397673927,32.907983894536365,53.203019968053674,3.5665796271420915,4.1010338289672115,0.0937791698262304,1.2862489216153938,0.05564578321159307,0.421474830116372,0.0018028215921779213,1.4971073428812811,10.145558682799999,734.746,458.65199999999993,276.094,62.46131844911347,37.53868155088654,72.35341799569568,45.17263903238499,27.180778963310683,0.022552115119535126
160,bc-kron-g22-k8-t1-1s-1tpc-nh,bc,kron-g22-k8,1.0,1.0,4194303.0,32621964.0,7.0,2582098246.2,7958094188.3,756797020.4,169596665.2,194139811.1,29759194.5,32094126.0,24950685.1,98837749.4,39498702.0,5800.1,1.0,756797020.4,169596665.2,223899005.6,32094126.0,138342251.5,24950685.1,39498702.0,5800.1,293.1090801617288,65.63593605005462,86.75386350379407,12.43587918557678,53.644720391357225,9.668314949426435,15.301186471531285,0.0022444641355126014,29.59641457445222,18.97761022689924,61.7843270157595,77.74249854128166,28.624338716100034,9.187583089229104,2.0567779265473964,5.439231031836197,0.7796299510525649,3.365525399950833,0.6062114337761875,0.9593808732081227,0.0001405663782743668,0.32523305719835494,2.6432021977,207.32600000000002,137.984,69.342,65.94303851665026,34.05696148334975,78.49105370514305,52.2513970260066,26.23965667913644,0.15907062199944402
172,bc-kron-g22-k8-t2-1s-2tpc-fh,bc,kron-g22-k8,2.0,1.0,4194303.0,32621964.0,7.0,8238962528.6,14027781510.6,2826095755.0,763258475.3,205066965.9,34631685.3,38191617.2,28183039.2,107032951.6,41613972.2,220899.8,1.0,2826095755.0,763258475.3,239698651.2,38191617.2,148867823.6,28183039.2,41613972.2,220899.8,343.06218451640405,92.55607497987597,29.17848156501134,4.650190855208514,18.120282729140634,3.431595401468725,5.058985262000206,0.02659054656499099,8.50456461828746,5.032191646078834,62.10967538097664,73.79668629848155,28.104486100115736,52.73169799667786,14.233350173092024,8.952059094480557,1.4267037457163134,5.560051358709389,1.052530834932442,1.5552674887230902,0.008268868054052327,0.5929685691818929,1.7288720886,99.41,62.58099999999998,36.829,62.96283553285489,37.03716446714511,57.845098314496475,36.42616180895021,21.418936505546263,0.3287537834038979
544,bfs-kron-g22-k8-t1-1s-1tpc-nh,bfs,kron-g22-k8,1.0,1.0,4194303.0,32621964.0,7.0,594518847.7,1063270424.0,191658088.3,114641300.5,16531647.7,5837912.3,6937831.9,1519653.0,5295981.3,3878790.2,1725.6,1.0,191658088.3,114641300.5,22369560.0,6937831.9,9176497.1,1519653.0,3878790.2,1725.6,322.37515600839544,192.83159168424507,37.62688206599341,11.669810844870808,15.435188376724355,2.5561285902722926,6.524412888417092,0.002902670846236957,11.671744170081372,6.051783992768682,41.02303529689998,21.903823402651362,42.29607256395819,17.995206152475475,10.764119651402192,4.200686379521662,1.3028219014553726,1.7229871655755484,0.2853850051383001,0.7283544499602531,0.00032446293801797696,0.5591729463542516,0.34093793386,29.032,20.848,8.184000000000001,72.21985150102248,27.780148498977518,85.15715983516864,61.17270573106937,23.984454104099274,1.1455725859378807
